,head,neck,left_ear,right_ear,left_shoulder,left_elbow,left_hand,right_shoulder,right_elbow,right_hand,head,neck,left_ear,right_ear,left_shoulder,left_elbow,left_hand,right_shoulder,right_elbow,right_hand
1612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,0.774,0.779,0.747,0.791,0.709,0.689,0.708,0.803,0.0,0.0,0.386,0.471,0.441,0.376,0.51,0.438,0.338,0.477,0.0,0.0
1614,0.774,0.779,0.747,0.792,0.71,0.69,0.708,0.803,0.0,0.0,0.384,0.471,0.441,0.375,0.51,0.44,0.337,0.477,0.0,0.0
1615,0.775,0.779,0.747,0.794,0.701,0.676,0.693,0.804,0.0,0.0,0.384,0.464,0.432,0.375,0.503,0.443,0.335,0.482,0.0,0.0
1616,0.775,0.779,0.747,0.794,0.702,0.676,0.693,0.804,0.0,0.0,0.384,0.464,0.432,0.375,0.503,0.443,0.335,0.482,0.0,0.0
1617,0.778,0.782,0.753,0.793,0.706,0.672,0.677,0.802,0.0,0.0,0.394,0.462,0.437,0.378,0.505,0.435,0.34,0.484,0.0,0.0
1618,0.777,0.782,0.753,0.793,0.706,0.672,0.677,0.802,0.0,0.0,0.393,0.462,0.436,0.378,0.505,0.436,0.34,0.483,0.0,0.0
1619,0.783,0.787,0.756,0.795,0.708,0.65,0.652,0.802,0.0,0.0,0.418,0.471,0.459,0.384,0.508,0.424,0.32,0.463,0.0,0.0
1620,0.78,0.79,0.756,0.797,0.707,0.652,0.639,0.803,0.0,0.0,0.411,0.467,0.454,0.384,0.497,0.439,0.335,0.479,0.0,0.0
1621,0.78,0.79,0.755,0.797,0.707,0.652,0.638,0.803,0.0,0.0,0.41,0.467,0.453,0.384,0.495,0.44,0.337,0.48,0.0,0.0
1622,0.78,0.79,0.755,0.797,0.707,0.652,0.638,0.803,0.0,0.0,0.411,0.467,0.453,0.384,0.496,0.44,0.337,0.48,0.0,0.0
1623,0.775,0.791,0.751,0.794,0.703,0.652,0.629,0.794,0.0,0.0,0.407,0.463,0.45,0.385,0.491,0.451,0.357,0.481,0.0,0.0
1624,0.775,0.791,0.751,0.794,0.703,0.652,0.629,0.794,0.0,0.0,0.407,0.463,0.45,0.385,0.491,0.45,0.357,0.48,0.0,0.0
1625,0.769,0.786,0.748,0.786,0.706,0.655,0.0,0.79,0.0,0.0,0.401,0.461,0.451,0.382,0.487,0.453,0.0,0.471,0.0,0.0
1626,0.769,0.786,0.748,0.786,0.706,0.655,0.0,0.79,0.0,0.0,0.401,0.461,0.451,0.382,0.486,0.453,0.0,0.472,0.0,0.0
1627,0.768,0.783,0.745,0.787,0.703,0.652,0.0,0.791,0.0,0.0,0.395,0.459,0.441,0.38,0.484,0.45,0.0,0.477,0.0,0.0
1628,0.768,0.783,0.745,0.787,0.703,0.652,0.0,0.792,0.0,0.0,0.395,0.459,0.441,0.379,0.484,0.45,0.0,0.477,0.0,0.0
1629,0.766,0.781,0.743,0.786,0.702,0.652,0.0,0.792,0.0,0.0,0.392,0.458,0.438,0.379,0.482,0.452,0.0,0.476,0.0,0.0
1630,0.766,0.781,0.743,0.786,0.702,0.652,0.0,0.792,0.0,0.0,0.392,0.458,0.438,0.379,0.481,0.452,0.0,0.477,0.0,0.0
1631,0.766,0.78,0.743,0.786,0.702,0.651,0.0,0.792,0.0,0.0,0.393,0.458,0.438,0.378,0.482,0.451,0.0,0.476,0.0,0.0
1632,0.766,0.779,0.744,0.786,0.702,0.651,0.625,0.792,0.0,0.0,0.392,0.458,0.438,0.378,0.48,0.451,0.372,0.476,0.0,0.0
1633,0.766,0.779,0.743,0.785,0.702,0.651,0.625,0.792,0.0,0.0,0.391,0.458,0.438,0.377,0.479,0.451,0.372,0.476,0.0,0.0
1634,0.766,0.78,0.744,0.785,0.702,0.651,0.625,0.792,0.0,0.0,0.392,0.458,0.439,0.376,0.48,0.452,0.373,0.476,0.0,0.0
1635,0.767,0.781,0.748,0.784,0.701,0.65,0.622,0.791,0.0,0.0,0.4,0.461,0.449,0.377,0.488,0.455,0.367,0.467,0.0,0.0
1636,0.767,0.781,0.748,0.783,0.702,0.65,0.622,0.791,0.0,0.0,0.399,0.461,0.449,0.377,0.488,0.456,0.368,0.467,0.0,0.0
1637,0.767,0.781,0.748,0.783,0.702,0.65,0.623,0.791,0.0,0.0,0.401,0.462,0.45,0.38,0.49,0.458,0.37,0.469,0.0,0.0
1638,0.767,0.78,0.747,0.783,0.701,0.65,0.623,0.791,0.0,0.0,0.402,0.462,0.449,0.38,0.49,0.458,0.369,0.469,0.0,0.0
1639,0.766,0.78,0.746,0.784,0.7,0.648,0.623,0.792,0.0,0.0,0.397,0.459,0.445,0.375,0.483,0.455,0.374,0.468,0.0,0.0
1640,0.766,0.78,0.746,0.784,0.7,0.648,0.623,0.792,0.0,0.0,0.397,0.459,0.445,0.375,0.483,0.455,0.373,0.468,0.0,0.0
1641,0.766,0.78,0.746,0.784,0.699,0.648,0.623,0.792,0.0,0.0,0.398,0.459,0.445,0.375,0.483,0.455,0.373,0.467,0.0,0.0
1642,0.765,0.779,0.745,0.784,0.698,0.648,0.623,0.792,0.0,0.0,0.396,0.459,0.444,0.375,0.482,0.456,0.375,0.47,0.0,0.0
1643,0.765,0.779,0.745,0.784,0.699,0.648,0.623,0.792,0.0,0.0,0.395,0.46,0.444,0.375,0.482,0.456,0.375,0.469,0.0,0.0
1644,0.765,0.778,0.744,0.784,0.699,0.649,0.624,0.792,0.0,0.0,0.394,0.46,0.442,0.377,0.48,0.454,0.375,0.473,0.0,0.0
1645,0.765,0.779,0.744,0.784,0.699,0.649,0.624,0.792,0.0,0.0,0.394,0.46,0.442,0.376,0.481,0.456,0.377,0.472,0.0,0.0
1646,0.765,0.778,0.744,0.784,0.699,0.649,0.624,0.792,0.0,0.0,0.395,0.46,0.442,0.376,0.481,0.456,0.376,0.472,0.0,0.0
1647,0.766,0.779,0.745,0.784,0.699,0.649,0.624,0.791,0.0,0.0,0.394,0.459,0.441,0.375,0.481,0.456,0.375,0.473,0.0,0.0
1648,0.766,0.779,0.745,0.784,0.698,0.647,0.624,0.79,0.0,0.0,0.396,0.459,0.442,0.375,0.482,0.453,0.373,0.472,0.0,0.0
1649,0.766,0.779,0.745,0.784,0.699,0.648,0.624,0.791,0.0,0.0,0.394,0.458,0.442,0.375,0.48,0.453,0.374,0.472,0.0,0.0
1650,0.766,0.778,0.744,0.784,0.699,0.648,0.624,0.791,0.0,0.0,0.393,0.458,0.44,0.374,0.48,0.453,0.374,0.472,0.0,0.0
1651,0.766,0.778,0.744,0.784,0.699,0.648,0.624,0.791,0.0,0.0,0.393,0.458,0.44,0.374,0.48,0.453,0.374,0.472,0.0,0.0
1652,0.766,0.779,0.745,0.784,0.699,0.648,0.624,0.79,0.0,0.0,0.394,0.458,0.441,0.375,0.481,0.454,0.374,0.473,0.0,0.0
1653,0.766,0.779,0.744,0.784,0.699,0.648,0.623,0.79,0.0,0.0,0.394,0.458,0.441,0.376,0.48,0.454,0.375,0.473,0.0,0.0
1654,0.766,0.779,0.744,0.784,0.7,0.649,0.623,0.791,0.0,0.0,0.393,0.459,0.441,0.375,0.479,0.453,0.375,0.473,0.0,0.0
1655,0.766,0.779,0.744,0.784,0.7,0.649,0.623,0.791,0.0,0.0,0.393,0.459,0.441,0.375,0.478,0.454,0.376,0.473,0.0,0.0
1656,0.765,0.778,0.744,0.784,0.7,0.649,0.623,0.791,0.0,0.0,0.391,0.459,0.438,0.376,0.476,0.454,0.376,0.475,0.0,0.0
1657,0.766,0.778,0.744,0.784,0.699,0.649,0.623,0.791,0.0,0.0,0.391,0.459,0.439,0.375,0.477,0.454,0.375,0.474,0.0,0.0
1658,0.765,0.778,0.744,0.784,0.7,0.649,0.623,0.791,0.0,0.0,0.39,0.459,0.438,0.376,0.477,0.454,0.376,0.476,0.0,0.0
1659,0.765,0.778,0.744,0.784,0.7,0.649,0.623,0.791,0.0,0.0,0.39,0.459,0.438,0.376,0.477,0.454,0.375,0.475,0.0,0.0
1660,0.765,0.778,0.744,0.784,0.699,0.649,0.624,0.791,0.0,0.0,0.39,0.459,0.438,0.376,0.477,0.455,0.376,0.477,0.0,0.0
1661,0.765,0.778,0.744,0.784,0.699,0.648,0.623,0.791,0.0,0.0,0.391,0.459,0.438,0.376,0.477,0.454,0.376,0.476,0.0,0.0
1662,0.765,0.779,0.744,0.784,0.7,0.649,0.623,0.792,0.0,0.0,0.392,0.46,0.441,0.375,0.477,0.455,0.375,0.473,0.0,0.0
1663,0.766,0.779,0.745,0.784,0.7,0.648,0.623,0.793,0.0,0.0,0.393,0.46,0.442,0.375,0.479,0.454,0.373,0.472,0.0,0.0
1664,0.766,0.779,0.745,0.784,0.7,0.649,0.623,0.793,0.0,0.0,0.392,0.46,0.442,0.375,0.478,0.454,0.374,0.473,0.0,0.0
1665,0.765,0.779,0.744,0.784,0.7,0.649,0.623,0.791,0.0,0.0,0.392,0.459,0.441,0.376,0.478,0.455,0.375,0.476,0.0,0.0
1666,0.765,0.779,0.744,0.784,0.7,0.649,0.624,0.791,0.0,0.0,0.392,0.459,0.44,0.377,0.477,0.455,0.376,0.476,0.0,0.0
1667,0.765,0.779,0.742,0.784,0.7,0.65,0.624,0.791,0.0,0.0,0.391,0.458,0.438,0.377,0.477,0.455,0.376,0.476,0.0,0.0
1668,0.765,0.779,0.742,0.784,0.7,0.65,0.624,0.791,0.0,0.0,0.391,0.457,0.438,0.377,0.478,0.456,0.375,0.476,0.0,0.0
1669,0.765,0.778,0.741,0.785,0.7,0.649,0.624,0.791,0.0,0.0,0.39,0.458,0.436,0.378,0.476,0.455,0.375,0.478,0.0,0.0
1670,0.765,0.778,0.741,0.785,0.699,0.649,0.624,0.791,0.0,0.0,0.39,0.458,0.436,0.378,0.477,0.455,0.375,0.478,0.0,0.0
1671,0.765,0.778,0.742,0.785,0.699,0.649,0.624,0.79,0.0,0.0,0.391,0.458,0.435,0.379,0.477,0.453,0.373,0.478,0.0,0.0
1672,0.765,0.778,0.742,0.784,0.7,0.65,0.624,0.791,0.0,0.0,0.391,0.458,0.437,0.379,0.477,0.454,0.374,0.477,0.0,0.0
1673,0.765,0.778,0.742,0.784,0.7,0.649,0.624,0.791,0.0,0.0,0.391,0.458,0.437,0.378,0.477,0.454,0.374,0.476,0.0,0.0
1674,0.765,0.779,0.742,0.784,0.7,0.649,0.624,0.791,0.0,0.0,0.391,0.458,0.437,0.378,0.477,0.454,0.374,0.476,0.0,0.0
1675,0.765,0.779,0.742,0.784,0.7,0.649,0.624,0.791,0.0,0.0,0.392,0.458,0.438,0.378,0.478,0.454,0.374,0.476,0.0,0.0
1676,0.765,0.779,0.742,0.784,0.7,0.649,0.624,0.791,0.0,0.0,0.392,0.458,0.438,0.378,0.478,0.454,0.374,0.476,0.0,0.0
1677,0.765,0.779,0.742,0.785,0.701,0.65,0.624,0.792,0.0,0.0,0.392,0.458,0.438,0.379,0.476,0.454,0.374,0.476,0.0,0.0
1678,0.765,0.778,0.742,0.784,0.701,0.65,0.625,0.792,0.0,0.0,0.39,0.458,0.437,0.379,0.476,0.453,0.374,0.475,0.0,0.0
1679,0.765,0.779,0.742,0.784,0.702,0.651,0.625,0.792,0.0,0.0,0.39,0.458,0.437,0.379,0.475,0.454,0.375,0.475,0.0,0.0
1680,0.765,0.779,0.742,0.785,0.702,0.651,0.625,0.792,0.0,0.0,0.389,0.458,0.437,0.379,0.474,0.454,0.375,0.474,0.0,0.0
1681,0.765,0.779,0.742,0.784,0.702,0.651,0.625,0.792,0.0,0.0,0.389,0.458,0.437,0.379,0.474,0.454,0.376,0.474,0.0,0.0
1682,0.765,0.779,0.742,0.784,0.702,0.65,0.624,0.792,0.0,0.0,0.389,0.458,0.437,0.378,0.474,0.453,0.375,0.473,0.0,0.0
1683,0.765,0.779,0.742,0.784,0.702,0.651,0.624,0.792,0.0,0.0,0.389,0.458,0.437,0.378,0.474,0.454,0.375,0.473,0.0,0.0
1684,0.765,0.779,0.742,0.784,0.702,0.651,0.624,0.792,0.0,0.0,0.388,0.457,0.436,0.377,0.473,0.454,0.376,0.474,0.0,0.0
1685,0.765,0.779,0.742,0.784,0.702,0.651,0.624,0.792,0.0,0.0,0.388,0.457,0.436,0.377,0.474,0.455,0.377,0.474,0.0,0.0
1686,0.765,0.778,0.742,0.784,0.701,0.65,0.624,0.792,0.0,0.0,0.388,0.458,0.436,0.379,0.474,0.454,0.375,0.476,0.0,0.0
1687,0.765,0.778,0.743,0.784,0.7,0.647,0.621,0.792,0.0,0.0,0.391,0.46,0.439,0.38,0.476,0.454,0.373,0.476,0.0,0.0
1688,0.765,0.778,0.743,0.784,0.7,0.647,0.621,0.791,0.0,0.0,0.391,0.46,0.439,0.38,0.477,0.454,0.373,0.476,0.0,0.0
1689,0.765,0.778,0.743,0.784,0.7,0.648,0.621,0.791,0.0,0.0,0.391,0.46,0.439,0.38,0.476,0.455,0.373,0.476,0.0,0.0
1690,0.764,0.779,0.742,0.783,0.699,0.647,0.619,0.792,0.0,0.0,0.391,0.46,0.441,0.379,0.478,0.459,0.375,0.474,0.0,0.0
1691,0.764,0.779,0.742,0.783,0.699,0.647,0.619,0.792,0.0,0.0,0.391,0.46,0.441,0.38,0.478,0.459,0.375,0.474,0.0,0.0
1692,0.765,0.778,0.743,0.784,0.698,0.643,0.618,0.793,0.0,0.0,0.391,0.461,0.44,0.379,0.477,0.459,0.374,0.474,0.0,0.0
1693,0.764,0.777,0.742,0.785,0.699,0.643,0.618,0.793,0.0,0.0,0.391,0.462,0.439,0.381,0.477,0.463,0.377,0.476,0.0,0.0
1694,0.764,0.777,0.742,0.785,0.699,0.643,0.618,0.793,0.0,0.0,0.391,0.462,0.439,0.382,0.477,0.462,0.377,0.476,0.0,0.0
1695,0.764,0.777,0.743,0.785,0.698,0.642,0.617,0.793,0.0,0.0,0.391,0.463,0.439,0.381,0.479,0.464,0.379,0.478,0.0,0.0
1696,0.764,0.777,0.743,0.785,0.698,0.642,0.617,0.793,0.0,0.0,0.391,0.463,0.44,0.381,0.479,0.464,0.379,0.478,0.0,0.0
1697,0.763,0.777,0.741,0.784,0.698,0.642,0.617,0.792,0.0,0.0,0.388,0.461,0.437,0.379,0.474,0.456,0.375,0.473,0.0,0.0
1698,0.763,0.777,0.741,0.784,0.698,0.642,0.616,0.792,0.0,0.0,0.389,0.461,0.438,0.379,0.475,0.456,0.375,0.473,0.0,0.0
1699,0.764,0.775,0.74,0.785,0.695,0.639,0.616,0.791,0.0,0.0,0.379,0.457,0.43,0.371,0.474,0.458,0.374,0.472,0.0,0.0
1700,0.764,0.775,0.74,0.785,0.695,0.639,0.616,0.791,0.0,0.0,0.38,0.457,0.43,0.371,0.475,0.458,0.374,0.472,0.0,0.0
1701,0.764,0.775,0.74,0.785,0.695,0.639,0.616,0.791,0.0,0.0,0.38,0.457,0.43,0.371,0.474,0.458,0.374,0.472,0.0,0.0
1702,0.765,0.774,0.742,0.786,0.695,0.638,0.615,0.791,0.0,0.0,0.383,0.459,0.43,0.376,0.476,0.461,0.376,0.472,0.0,0.0
1703,0.765,0.773,0.741,0.786,0.695,0.638,0.616,0.791,0.0,0.0,0.382,0.459,0.429,0.376,0.476,0.461,0.376,0.473,0.0,0.0
1704,0.765,0.773,0.74,0.792,0.699,0.641,0.617,0.795,0.0,0.0,0.371,0.463,0.415,0.383,0.469,0.468,0.386,0.472,0.0,0.0
1705,0.766,0.773,0.74,0.792,0.698,0.64,0.617,0.795,0.0,0.0,0.373,0.462,0.415,0.383,0.47,0.468,0.383,0.472,0.0,0.0
1706,0.764,0.772,0.739,0.79,0.696,0.64,0.617,0.793,0.0,0.0,0.368,0.458,0.411,0.376,0.466,0.47,0.388,0.471,0.0,0.0
1707,0.764,0.772,0.739,0.79,0.697,0.64,0.617,0.793,0.0,0.0,0.368,0.458,0.411,0.376,0.466,0.47,0.388,0.471,0.0,0.0
1708,0.764,0.772,0.738,0.788,0.696,0.639,0.616,0.793,0.0,0.0,0.367,0.456,0.413,0.371,0.468,0.472,0.388,0.47,0.0,0.0
1709,0.764,0.772,0.739,0.788,0.696,0.639,0.616,0.793,0.0,0.0,0.368,0.456,0.413,0.371,0.468,0.472,0.387,0.47,0.0,0.0
1710,0.762,0.768,0.737,0.787,0.691,0.636,0.616,0.791,0.0,0.0,0.365,0.454,0.411,0.368,0.47,0.473,0.387,0.468,0.0,0.0
1711,0.759,0.767,0.733,0.786,0.694,0.637,0.615,0.792,0.0,0.0,0.372,0.458,0.414,0.378,0.467,0.472,0.389,0.469,0.0,0.0
1712,0.759,0.767,0.733,0.786,0.693,0.637,0.615,0.792,0.0,0.0,0.372,0.458,0.414,0.378,0.468,0.472,0.389,0.469,0.0,0.0
1713,0.759,0.767,0.733,0.785,0.694,0.637,0.615,0.792,0.0,0.0,0.372,0.458,0.414,0.378,0.467,0.472,0.389,0.469,0.0,0.0
1714,0.758,0.765,0.73,0.784,0.693,0.636,0.615,0.79,0.0,0.0,0.372,0.458,0.416,0.38,0.469,0.473,0.386,0.464,0.0,0.0
1715,0.758,0.765,0.73,0.784,0.693,0.636,0.615,0.79,0.0,0.0,0.372,0.458,0.416,0.38,0.469,0.473,0.385,0.465,0.0,0.0
1716,0.757,0.761,0.728,0.783,0.694,0.637,0.614,0.789,0.0,0.0,0.367,0.459,0.41,0.382,0.468,0.473,0.387,0.463,0.0,0.0
1717,0.757,0.761,0.728,0.783,0.694,0.637,0.614,0.789,0.0,0.0,0.367,0.459,0.409,0.382,0.468,0.473,0.387,0.463,0.0,0.0
1718,0.757,0.76,0.728,0.783,0.692,0.636,0.614,0.789,0.0,0.0,0.367,0.458,0.408,0.382,0.467,0.473,0.388,0.463,0.0,0.0
1719,0.757,0.76,0.728,0.782,0.693,0.637,0.614,0.789,0.0,0.0,0.366,0.458,0.407,0.382,0.467,0.473,0.388,0.463,0.0,0.0
1720,0.758,0.758,0.728,0.784,0.692,0.636,0.614,0.789,0.0,0.0,0.366,0.46,0.401,0.385,0.472,0.474,0.39,0.469,0.0,0.0
1721,0.758,0.758,0.729,0.784,0.692,0.636,0.614,0.789,0.0,0.0,0.366,0.46,0.401,0.384,0.472,0.474,0.39,0.469,0.0,0.0
1722,0.756,0.757,0.727,0.783,0.692,0.636,0.614,0.789,0.0,0.0,0.367,0.461,0.403,0.385,0.473,0.474,0.391,0.467,0.0,0.0
1723,0.757,0.757,0.728,0.783,0.691,0.635,0.614,0.789,0.0,0.0,0.368,0.461,0.403,0.385,0.474,0.474,0.39,0.468,0.0,0.0
1724,0.755,0.758,0.727,0.781,0.691,0.636,0.615,0.788,0.0,0.0,0.369,0.458,0.408,0.383,0.471,0.473,0.388,0.464,0.0,0.0
1725,0.755,0.758,0.728,0.781,0.691,0.636,0.616,0.788,0.0,0.0,0.369,0.457,0.408,0.383,0.471,0.474,0.388,0.464,0.0,0.0
1726,0.755,0.755,0.726,0.782,0.688,0.634,0.615,0.787,0.0,0.0,0.368,0.459,0.403,0.387,0.473,0.475,0.388,0.463,0.0,0.0
1727,0.755,0.755,0.726,0.782,0.688,0.634,0.615,0.787,0.0,0.0,0.369,0.459,0.405,0.386,0.474,0.475,0.387,0.463,0.0,0.0
1728,0.753,0.753,0.725,0.781,0.685,0.632,0.616,0.786,0.0,0.0,0.37,0.458,0.401,0.385,0.475,0.477,0.389,0.463,0.0,0.0
1729,0.753,0.753,0.725,0.781,0.686,0.633,0.616,0.786,0.0,0.0,0.37,0.458,0.401,0.386,0.474,0.477,0.39,0.463,0.0,0.0
1730,0.752,0.751,0.724,0.779,0.685,0.632,0.616,0.785,0.0,0.0,0.371,0.46,0.404,0.387,0.477,0.478,0.39,0.461,0.0,0.0
1731,0.752,0.751,0.724,0.779,0.685,0.632,0.616,0.785,0.0,0.0,0.371,0.46,0.404,0.387,0.477,0.478,0.39,0.46,0.0,0.0
1732,0.751,0.751,0.722,0.779,0.687,0.634,0.614,0.786,0.0,0.0,0.371,0.467,0.407,0.393,0.481,0.48,0.392,0.461,0.0,0.0
1733,0.751,0.751,0.722,0.778,0.688,0.635,0.614,0.786,0.0,0.0,0.371,0.467,0.408,0.393,0.481,0.48,0.393,0.462,0.0,0.0
1734,0.749,0.748,0.72,0.775,0.686,0.632,0.615,0.782,0.781,0.767,0.38,0.463,0.411,0.394,0.476,0.483,0.396,0.469,0.431,0.362
1735,0.749,0.749,0.72,0.775,0.687,0.632,0.615,0.782,0.781,0.767,0.38,0.464,0.412,0.393,0.475,0.483,0.396,0.469,0.431,0.362
1736,0.741,0.745,0.717,0.769,0.689,0.639,0.624,0.778,0.783,0.0,0.374,0.464,0.421,0.393,0.476,0.493,0.406,0.469,0.44,0.0
1737,0.741,0.745,0.717,0.769,0.689,0.638,0.624,0.778,0.784,0.0,0.375,0.464,0.421,0.393,0.476,0.493,0.405,0.469,0.441,0.0
1738,0.741,0.745,0.717,0.769,0.689,0.639,0.624,0.778,0.784,0.0,0.375,0.464,0.421,0.393,0.476,0.493,0.406,0.469,0.441,0.0
1739,0.741,0.745,0.717,0.769,0.689,0.639,0.624,0.778,0.784,0.0,0.373,0.464,0.42,0.393,0.475,0.493,0.406,0.468,0.441,0.0
1740,0.741,0.744,0.715,0.767,0.685,0.636,0.632,0.778,0.783,0.771,0.377,0.464,0.42,0.391,0.479,0.502,0.399,0.477,0.442,0.388
1741,0.741,0.745,0.715,0.767,0.685,0.636,0.632,0.778,0.784,0.771,0.377,0.464,0.42,0.392,0.479,0.502,0.399,0.476,0.442,0.39
1742,0.74,0.739,0.712,0.765,0.687,0.637,0.644,0.772,0.78,0.0,0.375,0.462,0.413,0.399,0.479,0.492,0.4,0.475,0.438,0.0
1743,0.74,0.739,0.712,0.765,0.687,0.636,0.644,0.772,0.78,0.0,0.375,0.462,0.413,0.399,0.479,0.492,0.399,0.475,0.437,0.0
1744,0.741,0.742,0.708,0.765,0.679,0.627,0.669,0.777,0.0,0.0,0.372,0.467,0.413,0.381,0.5,0.472,0.41,0.472,0.0,0.0
1745,0.741,0.742,0.708,0.765,0.679,0.627,0.669,0.777,0.0,0.0,0.371,0.467,0.412,0.381,0.5,0.472,0.409,0.472,0.0,0.0
1746,0.741,0.742,0.708,0.765,0.679,0.627,0.669,0.777,0.0,0.0,0.371,0.467,0.412,0.381,0.5,0.472,0.41,0.472,0.0,0.0
1747,0.742,0.744,0.709,0.766,0.679,0.624,0.67,0.777,0.0,0.0,0.376,0.468,0.418,0.384,0.5,0.474,0.414,0.47,0.0,0.0
1748,0.744,0.745,0.711,0.767,0.677,0.622,0.671,0.777,0.0,0.0,0.377,0.469,0.419,0.384,0.5,0.476,0.416,0.464,0.0,0.0
1749,0.744,0.745,0.711,0.767,0.677,0.622,0.671,0.777,0.0,0.0,0.377,0.469,0.419,0.385,0.5,0.477,0.416,0.464,0.0,0.0
1750,0.744,0.745,0.711,0.767,0.677,0.622,0.671,0.777,0.0,0.0,0.377,0.469,0.419,0.384,0.5,0.477,0.415,0.464,0.0,0.0
1751,0.743,0.744,0.71,0.766,0.678,0.618,0.665,0.773,0.0,0.0,0.379,0.468,0.417,0.387,0.504,0.488,0.43,0.466,0.0,0.0
1752,0.743,0.744,0.71,0.765,0.678,0.618,0.665,0.773,0.0,0.0,0.379,0.468,0.417,0.387,0.504,0.487,0.43,0.466,0.0,0.0
1753,0.743,0.744,0.711,0.765,0.678,0.618,0.665,0.773,0.0,0.0,0.379,0.468,0.417,0.386,0.504,0.487,0.43,0.466,0.0,0.0
1754,0.744,0.743,0.71,0.766,0.677,0.617,0.665,0.774,0.0,0.0,0.383,0.469,0.414,0.394,0.504,0.484,0.426,0.465,0.0,0.0
1755,0.744,0.744,0.71,0.766,0.677,0.617,0.665,0.774,0.0,0.0,0.384,0.469,0.414,0.394,0.504,0.484,0.426,0.465,0.0,0.0
1756,0.744,0.743,0.71,0.766,0.678,0.617,0.665,0.774,0.0,0.0,0.383,0.469,0.414,0.394,0.504,0.484,0.426,0.465,0.0,0.0
1757,0.745,0.748,0.713,0.766,0.677,0.62,0.663,0.776,0.0,0.0,0.379,0.466,0.422,0.387,0.497,0.495,0.425,0.458,0.0,0.0
1758,0.745,0.747,0.713,0.767,0.676,0.62,0.664,0.777,0.0,0.0,0.379,0.466,0.422,0.387,0.497,0.494,0.423,0.457,0.0,0.0
1759,0.749,0.749,0.715,0.771,0.685,0.626,0.66,0.779,0.0,0.0,0.377,0.47,0.415,0.39,0.499,0.487,0.403,0.462,0.0,0.0
1760,0.753,0.758,0.722,0.774,0.691,0.628,0.659,0.784,0.0,0.725,0.382,0.472,0.421,0.384,0.502,0.48,0.394,0.455,0.0,0.34
1761,0.753,0.758,0.722,0.774,0.69,0.628,0.659,0.784,0.0,0.725,0.381,0.472,0.421,0.384,0.502,0.48,0.394,0.456,0.0,0.34
1762,0.76,0.763,0.727,0.775,0.694,0.629,0.658,0.782,0.0,0.724,0.384,0.469,0.427,0.374,0.507,0.48,0.384,0.445,0.0,0.337
1763,0.758,0.763,0.726,0.776,0.692,0.629,0.656,0.786,0.0,0.725,0.387,0.475,0.428,0.376,0.507,0.479,0.388,0.452,0.0,0.337
1764,0.758,0.764,0.727,0.773,0.696,0.63,0.656,0.782,0.0,0.725,0.381,0.469,0.43,0.373,0.506,0.481,0.385,0.447,0.0,0.34
1765,0.767,0.771,0.734,0.775,0.702,0.629,0.651,0.781,0.0,0.714,0.376,0.462,0.431,0.359,0.513,0.48,0.382,0.44,0.0,0.342
1766,0.767,0.77,0.733,0.775,0.702,0.63,0.651,0.781,0.0,0.715,0.376,0.462,0.431,0.36,0.512,0.48,0.383,0.44,0.0,0.342
1767,0.767,0.772,0.738,0.779,0.7,0.631,0.648,0.787,0.0,0.706,0.373,0.467,0.427,0.363,0.504,0.474,0.377,0.447,0.0,0.334
1768,0.766,0.771,0.737,0.78,0.7,0.631,0.649,0.789,0.0,0.706,0.368,0.464,0.421,0.362,0.502,0.469,0.371,0.446,0.0,0.336
1769,0.766,0.771,0.737,0.78,0.7,0.631,0.649,0.789,0.0,0.706,0.368,0.464,0.421,0.363,0.501,0.469,0.371,0.445,0.0,0.336
1770,0.768,0.771,0.737,0.783,0.701,0.632,0.651,0.79,0.0,0.705,0.366,0.464,0.418,0.363,0.501,0.464,0.364,0.446,0.0,0.337
1771,0.768,0.771,0.737,0.783,0.701,0.632,0.651,0.79,0.0,0.705,0.367,0.464,0.418,0.364,0.501,0.464,0.364,0.446,0.0,0.337
1772,0.768,0.77,0.736,0.784,0.7,0.632,0.652,0.792,0.0,0.706,0.362,0.465,0.413,0.364,0.497,0.463,0.36,0.45,0.0,0.336
1773,0.768,0.77,0.736,0.785,0.699,0.633,0.652,0.792,0.0,0.706,0.362,0.465,0.414,0.365,0.496,0.464,0.361,0.45,0.0,0.336
1774,0.768,0.771,0.737,0.784,0.701,0.635,0.648,0.794,0.0,0.707,0.357,0.464,0.412,0.36,0.493,0.471,0.371,0.451,0.0,0.333
1775,0.768,0.772,0.738,0.783,0.702,0.637,0.647,0.795,0.0,0.707,0.356,0.464,0.413,0.358,0.487,0.472,0.376,0.452,0.0,0.334
1776,0.768,0.772,0.738,0.783,0.701,0.637,0.647,0.794,0.0,0.707,0.355,0.464,0.413,0.358,0.487,0.472,0.376,0.452,0.0,0.334
1777,0.767,0.772,0.738,0.781,0.701,0.637,0.645,0.794,0.0,0.708,0.353,0.463,0.414,0.356,0.481,0.471,0.378,0.453,0.0,0.334
1778,0.767,0.772,0.738,0.782,0.701,0.637,0.645,0.794,0.0,0.708,0.354,0.463,0.414,0.356,0.482,0.471,0.377,0.452,0.0,0.334
